N,P,K,ph
-1.1747475975182853,0.7610117782283106,-0.5012271114431058,-0.8231414883424567
1.2897262251868402,0.038064281098861216,-0.2685725257683615,0.06428399366066198
-0.826506731266474,0.5802749039459483,-0.5206149935826678,-0.6213151857431635
-0.77293121338158,0.7610117782283106,-0.6175544042804779,-0.7048612565138379
1.1825751894170522,-1.136725401736494,-0.05530582223317922,0.3839925262212243
-0.37111482924487477,-0.05230415604231996,-0.0359179400936172,0.11788988313727967
-1.3622619101154143,0.39953802966358587,-0.5206149935826678,0.18447022373661015
-0.719355695496686,2.5985033334323275,3.0273674379571824,-0.6791034178707938
-0.853294490208921,-0.4439007169874384,-0.6175544042804779,0.5712014173245465
-0.6925679365542389,2.357520834389178,2.8916522629802484,-0.9391412273454934
-1.067596561748497,-0.4137779046070446,-0.5012271114431058,-0.8458003070650648
1.048636394704817,-0.14267259318350112,-0.5400028757222298,0.02621282193305827
2.361236582884721,-0.5643919665090132,-0.656330168559602,-0.7231263770797833
-0.5050536239571098,1.9960470858244532,3.0079795558176206,-0.4090708033849973
-1.1479598385758383,2.2069067724872093,2.8528764987011246,-0.8079359352782015
1.7719058861508865,-0.8656200903129505,0.09979723488331697,-0.3937668378522557
-0.933657767036262,0.6405205287067357,-0.5400028757222298,-1.0089990991964168
-0.6122046597268979,0.5501520915655546,0.6814336990701777,0.03829629929893674
-0.4782658650146628,-1.1969710264972815,-0.7920453435365362,1.6076726239570993
-0.2907515524175337,0.12843271824004238,-0.656330168559602,0.6863547542908829
0.7271832873954529,0.12843271824004238,-0.656330168559602,0.09943067932495701
-1.04080880280605,0.21880115538122355,-0.5787786400013539,-1.0396620950491804
-0.6657801776117919,-1.0764797769757066,-0.36551193646617164,-0.15163646206390427
1.6111793324962043,-1.468076337920825,0.061021470604192926,-0.412936477509818
-0.37111482924487477,0.7007661534675231,-0.5593907578617918,0.8195971577044722
-1.2551108743456263,-1.227093838877675,-0.8308211078156602,1.4468025619635008
1.2629384662443932,-0.7451288407913756,-0.36551193646617164,-0.3059596814063198
-1.2015353564607323,0.15855553062043612,-0.5400028757222298,-0.4087351113626085
1.1022119125897112,0.18867834300082983,-0.5012271114431058,-0.9536135628251351
-0.39790258818732177,-0.8957429026933442,-0.15224523293098935,0.7265210983070419
-0.4782658650146628,2.568380521051934,2.9885916736780587,-0.990647559916514
-1.067596561748497,-0.3836550922266509,-0.5787786400013539,-1.7233850720273693
-0.39790258818732177,-0.4740235293678321,-0.656330168559602,-0.17195787276086205
1.4236650198990752,0.5802749039459483,-0.05530582223317922,-0.22193682007095464
1.8254814040357805,-0.8656200903129505,0.041633588464630895,-0.22003687285613147
1.7986936450933335,-0.6246375912698007,-0.36551193646617164,-0.11722083690923223
-0.6122046597268979,2.4780120839107527,2.9304280272593726,-0.26957185420184293
-0.960445525978709,-0.7752516531717694,-0.3267361721870476,-0.3051799438178753
1.6647548503810985,-1.1668482141168877,-0.38489981860573363,0.42644843504441443
-0.933657767036262,0.33929240490279844,-0.63694228642004,-0.4876736647337781
-0.77293121338158,-1.0764797769757066,-0.3461240543266096,-0.6477866312491278
0.48609345691342976,0.36941521728319215,0.0028578241855068487,0.09744552308069834
1.2629384662443932,-0.32340946746586346,-0.2685725257683615,1.132061416855944
-0.4246903471297688,2.7491173953342964,2.8334886165615623,-0.28772220611180505
0.9414853589350289,1.2429767763146102,0.0028578241855068487,0.008193601391303314
1.2361507073019462,-0.1125497808031074,-0.15224523293098935,0.8071401396755356
0.4593056979709827,0.12843271824004238,-0.21040887934967542,-0.15161179728810448
-0.6657801776117919,0.39953802966358587,-0.63694228642004,0.9444833553522053
-0.5318413828995568,0.7308889658479168,0.5263306419536815,2.6980267952395978
-0.4782658650146628,0.18867834300082983,-0.656330168559602,0.07621525695806533
1.2897262251868402,-0.5342691541286195,-0.5593907578617918,0.285326111415729
-0.23717603453263966,0.12843271824004238,-0.46245134716398173,0.07984299253148193
0.9414853589350289,-0.4439007169874384,-0.1134694686518653,-0.026600640664605983
-0.933657767036262,2.2972752096283906,2.9498159093989345,-1.0048610085538745
-0.2907515524175337,0.21880115538122355,-0.5206149935826678,0.717433026880158
0.9146975999925819,-0.5643919665090132,-0.3267361721870476,0.5240338603619722
-1.1747475975182853,0.06818709347925493,-0.5012271114431058,-1.183868476092652
0.8879098410501349,-0.4439007169874384,-0.2685725257683615,0.6615658168379474
-0.2907515524175337,2.357520834389178,2.9692037915384963,-0.6271868299937289
1.3165139841292872,0.610397716326342,0.061021470604192926,-0.8027734793449308
-0.987233284921156,-0.9559885274541317,-0.7726574613969741,0.11843140161103077
-0.2907515524175337,2.1767839601068157,2.9498159093989345,-0.43774796572676367
-0.21038827559019266,0.36941521728319215,0.5844942883723676,1.988960940558054
-0.746143454439133,-0.4439007169874384,-0.5206149935826678,0.5381636606847731
-0.746143454439133,-1.4379535255404312,-0.30734829004748554,-0.5567503217978942
0.3521546622011947,-0.5643919665090132,-0.5012271114431058,-1.007515778031802
-0.5318413828995568,0.06818709347925493,-0.5012271114431058,-1.0317024739798089
-1.1747475975182853,0.06818709347925493,-0.5981665221409159,-0.9840133524658552
-0.987233284921156,-1.468076337920825,-0.24918464362879947,-0.8089489801663026
0.7807588052803469,-0.32340946746586346,-0.1134694686518653,-0.5713885732742642
0.19142810854651257,-0.08242696842271367,-0.0359179400936172,0.39805359767191445
1.2897262251868402,1.152608339173429,-0.0359179400936172,-0.16768856723359757
-0.6925679365542389,-0.5643919665090132,-0.5593907578617918,3.2240763753051307
1.2361507073019462,-0.5643919665090132,-0.44306346502441973,-0.15375618298810534
-0.5854169007844509,-0.8656200903129505,-0.675718050699164,1.7349937312469745
0.8611220821076879,0.09830990585964866,-0.5787786400013539,0.5551669119554545
-1.2551108743456263,-0.29328665508546975,-0.5787786400013539,0.6127474685238813
-0.39790258818732177,0.15855553062043612,-0.05530582223317922,0.35063175380011313
-0.15681275770529862,0.21880115538122355,0.5651064062328056,0.04822202701746284
-0.39790258818732177,-0.32340946746586346,-0.5400028757222298,0.8978049689727333
-0.77293121338158,0.18867834300082983,-0.4818392293035438,-1.0723667238845678
-0.6657801776117919,2.026169898204847,2.9498159093989345,-0.37895830664124375
1.8522691629782275,1.0019942772714603,0.061021470604192926,-0.7137286042309865
2.1737222702875916,-0.3836550922266509,-0.5206149935826678,1.7726768643664863
-1.3354741511729673,2.116538335346028,2.9110401451198102,-1.0360774096293837
1.2361507073019462,-0.7451288407913756,-0.4236755828848577,0.9821578575618639
-0.022873962993063546,0.18867834300082983,-0.0359179400936172,0.6204776162236202
-0.880082249151368,-1.257216651258069,-0.7920453435365362,-0.3215162987515173
-1.094384320690944,2.6286261458127216,2.9498159093989345,-0.0866673990648784
0.21821586748895958,0.48990646680476707,0.6814336990701777,1.4333160058396874
-1.3086863922305203,0.6405205287067357,-0.5206149935826678,0.26903979722900634
0.19142810854651257,0.5802749039459483,-0.63694228642004,0.5503036017395612
-0.07644948087795758,0.24892396776161727,-0.0359179400936172,0.4575908613667113
-1.094384320690944,0.48990646680476707,-0.5787786400013539,1.070044443433401
-1.1479598385758383,-0.1125497808031074,-0.5400028757222298,-0.30472057819108306
-1.067596561748497,-0.022181343661926232,-0.4818392293035438,1.2285581913502532
-0.39790258818732177,2.7189945829539024,2.8528764987011246,0.058068115214150964
-0.880082249151368,-1.0463569645953128,-0.38489981860573363,-0.3214841057448518
0.4325179390285357,0.12843271824004238,-0.1910209972101134,-1.303436982789694
-0.6925679365542389,0.33929240490279844,-0.5400028757222298,0.558268485654328
-1.121172079633391,-0.17279540556389486,-0.5206149935826678,-0.06460755948332744
0.3253669032587476,0.12843271824004238,0.022245706325068875,0.35012792215378286
-0.4782658650146628,-1.1668482141168877,-0.8114332256760982,1.5643547672808968
-0.5050536239571098,2.2671523972479966,2.9498159093989345,0.04581715330699343
-0.6122046597268979,0.6706433410871294,0.6426579347910537,0.2635850635067768
1.7986936450933335,-1.0764797769757066,0.061021470604192926,0.1440618279806796
1.2361507073019462,-0.9559885274541317,-0.44306346502441973,-0.49359024217439157
-1.2283231154031793,-0.26316384270507603,-0.5400028757222298,0.04526624053024417
1.7451181272084395,0.5200292791851607,-0.0359179400936172,-0.02172759946976308
-0.2907515524175337,-1.0764797769757066,-0.1134694686518653,-0.893970507194777
-1.067596561748497,-1.0764797769757066,-0.13285735079142733,-0.6706209795023153
1.1825751894170522,-1.257216651258069,0.041633588464630895,0.299055293455356
1.8522691629782275,-0.17279540556389486,-0.63694228642004,1.3108645468862306
1.4772405377839692,-1.3174622760188563,0.0028578241855068487,-0.13285945050792383
-1.121172079633391,-1.2873394636384625,-0.7920453435365362,0.13936916157923365
-1.2818986332880733,0.279046780142011,-0.63694228642004,0.5434389787485803
-0.4246903471297688,0.09830990585964866,-0.46245134716398173,2.4636876894954978
-0.906870008093815,0.5802749039459483,-0.5981665221409159,-1.0701635060194903
1.02184863576237,0.12843271824004238,-0.2685725257683615,-0.4640349976328602
1.6915426093235455,1.2128539639342164,0.08040935274375495,-0.3414762408366828
1.2093629483594992,-1.0764797769757066,0.022245706325068875,0.5895818520137142
0.5128812158558768,-0.1125497808031074,0.08040935274375495,0.6281665289489935
1.6111793324962043,-0.7752516531717694,-0.44306346502441973,0.632790084129283
0.2450036264314066,-0.29328665508546975,-0.5012271114431058,-0.9524225677324638
0.8343343231652409,-0.7451288407913756,-0.2685725257683615,-0.2682493062435524
-0.799718972324027,-0.9861113398345254,-0.21040887934967542,-0.16280791690126523
1.075424153647264,-0.9861113398345254,-0.44306346502441973,1.0555413516921437
-1.2551108743456263,-1.0463569645953128,-0.13285735079142733,-0.19030081897433226
1.7451181272084395,-0.9258657150737379,-0.46245134716398173,0.5445331599310624
0.8343343231652409,-0.9258657150737379,0.0028578241855068487,0.549183718349571
-0.5586291418420039,-0.3836550922266509,-0.656330168559602,-0.7403467960835838
-0.880082249151368,2.1466611477264217,2.9885916736780587,-0.38126398230600567
-0.6389924186693449,-1.3174622760188563,-0.30734829004748554,0.017578057270785232
-0.6925679365542389,0.48990646680476707,-0.63694228642004,-0.9045869386769138
1.1825751894170522,1.0321170896518541,0.061021470604192926,-0.28313954662003854
-1.2818986332880733,0.06818709347925493,-0.6175544042804779,2.945073788269468
-0.826506731266474,2.568380521051934,2.9692037915384963,-1.0210480477031019
-0.4514781060722158,0.06818709347925493,-0.6175544042804779,-2.484921546182586
1.2897262251868402,-1.1668482141168877,-0.4236755828848577,0.06357852965795935
-0.799718972324027,0.279046780142011,-0.6175544042804779,0.13994998501288541
0.9146975999925819,0.12843271824004238,-0.15224523293098935,0.7642548868028284
-0.826506731266474,-0.26316384270507603,-0.6175544042804779,0.4156503708013717
1.02184863576237,-0.05230415604231996,-0.07469370437274125,0.9852615700664886
1.3700895020141812,0.5802749039459483,0.09979723488331697,-0.9548405183022671
1.1289996715321582,-0.20291821794428858,-0.22979676148923744,0.06251632225129106
-1.1747475975182853,-0.6848832160305881,-0.4236755828848577,0.09353635642571419
-0.933657767036262,0.48990646680476707,-0.5593907578617918,-1.1001218103973156
1.1825751894170522,0.6405205287067357,0.022245706325068875,-1.0815653711773885
-1.3354741511729673,-1.4379535255404312,-0.2685725257683615,-0.28809704128084485
0.4593056979709827,-0.05230415604231996,0.0028578241855068487,0.1628000213214484
0.6736077695105588,-0.08242696842271367,-0.5981665221409159,-0.26803003885304727
-0.799718972324027,-0.8354972779325568,-0.4236755828848577,-0.9824269810562747
-0.77293121338158,2.5382577086715403,2.8334886165615623,-0.3187187447416409
-1.04080880280605,0.12843271824004238,-0.5012271114431058,0.4079983593261993
1.2897262251868402,0.48990646680476707,-0.05530582223317922,-0.9460412169707092
-0.5854169007844509,-1.2873394636384625,-0.8502089899552222,1.5494303112321468
-0.880082249151368,-1.468076337920825,-0.7338816971178501,-0.26209715220297714
-0.39790258818732177,-0.29328665508546975,-0.5400028757222298,-2.52674249721102
-0.3443270703024277,2.447889271530359,2.9885916736780587,-0.6353580010056373
